date,chlorophyll_a_mg_m3,sst_c,par_umol_m2_s,nitrate_umol_l,wind_speed_m_s,upwelling_index,mixed_layer_depth_m,salinity_psu,current_speed_m_s,river_discharge_index,cloud_fraction,surface_pressure_hpa,turbidity_ntu
2015-03-05,1.2727816501728941,14.784557078752824,179.99121725360055,4.495315050324447,5.054335965509162,-0.5234929306752156,28.16453430062347,34.78655045452036,0.2620573018466917,1.7697415205578466,0.5219039844095467,1013.1110009267449,2.6988069050009527
2015-03-06,1.5157537351423533,14.913744241936474,226.00009642286594,4.754926068173182,6.19382534055897,-0.4599202554232684,31.370975235330228,34.701313947386126,0.32814617711629357,1.6630845452610785,0.5080184203300496,1010.3274088558911,2.6644067616566303
2015-03-07,1.4924772537470048,15.268997728536526,224.22457130774464,4.969348482083932,6.11112217664017,-0.2748247347271151,29.950987693368305,34.879324739324694,0.36411123733310913,1.4057097322800318,0.5258679795818311,1012.0227694797733,2.3603528792076203
2015-03-08,1.539470441195108,15.27952546307872,244.424479792817,4.325736459506368,5.672787359201544,-0.5668285509374034,25.703838205487543,34.935820319606854,0.3465926715672365,1.6056945003923364,0.45523080315779024,1012.3413371288159,2.827592418513136
2015-03-09,1.6793844258638604,15.392303522553231,246.03385224958504,4.740041246675584,6.223089332130037,-0.09834591575393822,29.192314656495864,34.92616276368281,0.28871827318559107,1.541320737310921,0.5420460061942562,1011.0173771440328,2.6843200288758893
2015-03-10,1.5980618154665125,15.981676508874884,272.5658870620144,3.8177395199543307,4.920793856751935,-0.5066307614857137,26.06417010365952,35.0209963220059,0.200435331243808,1.3834636442231378,0.5323556126019506,1010.0840086464568,2.9548543844063784
2015-03-11,1.650129776078308,16.358182295775936,293.5502770154942,4.148726606496458,6.894502188384297,-0.03897942013112393,28.62796774919938,34.98524651268336,0.3147483730492675,1.4490152657275008,0.3545341098092239,1008.3489425309789,3.300866871940016
2015-03-12,1.7633888192564282,16.277869044860946,315.6431986211169,4.263862251113763,5.770785930933743,-0.04789335835978492,26.99005458797498,35.051885495861605,0.2446318626496417,1.2792856888803756,0.6995610043258073,1009.0464806636991,2.715616030758934
2015-03-13,1.544957864973528,16.941367403798434,316.4952772989589,4.303568887189683,7.188780872233131,1.1093931807123436,30.797942085202923,35.10356432759466,0.38107132108963804,0.9762780628195186,0.5774235279335699,1008.1732806266097,2.8301389268927117
2015-03-14,1.4799628952586013,16.516965764911852,312.66342954200064,4.381177736855543,7.8153188349654625,-0.08393445273050315,29.898654587171684,35.239708039554515,0.3648188721507215,0.9153273239132238,0.5089352259408231,1008.1848035225622,2.660715962984359
2015-03-15,1.7884487353855156,16.726525905278354,372.71300384173384,3.1934082433808704,4.762942728951381,-0.9626612974630415,28.227699586430226,35.21078781053262,0.2787203352076032,0.8576437873728114,0.6176069949495,1006.8693752660063,2.2627440997827426
2015-03-16,1.6869521466291817,16.06078843940087,295.48223988206405,3.610975258981285,5.733357428942565,-0.3850805747555637,25.486172834150523,35.10426461173571,0.2702730185526785,0.9005829303818738,0.5653500630122444,1007.518436559041,2.5861934852217074
2015-03-17,1.2491442978435678,16.176787231123654,286.0590891409998,5.201928577275235,8.488238598671662,1.216303375246798,33.537777633547925,35.116487003120305,0.39817829806212757,1.132449316449365,0.5331060727066834,1006.8927489180086,2.5859505031352756
2015-03-18,1.229012310217165,16.325553118958833,311.4650973533318,4.185567249264751,6.483982844191922,0.7190098848120675,29.38909183705452,35.242134192661375,0.29430118671334216,0.6998103961825536,0.42127876264431846,1005.82999688035,2.6411501206741335
2015-03-19,1.6151578916072242,16.933895183176976,294.49148055758997,3.9303057880543952,6.797832052955004,0.28735745415596503,29.559470561512875,35.293889055277745,0.36196238061975544,0.8795093386984199,0.48368004187347535,1005.1599030757125,2.1571220077306483
2015-03-20,2.1193692107628372,16.477510041860945,284.4476608619809,3.4104340421340207,6.204941799478572,-0.3723507431349603,29.571777185794087,35.36754200527428,0.25917556771993633,0.5163459180362263,0.48494479220865166,1006.8738982529779,1.9053321561923005
2015-03-21,1.8490493502070124,16.85983260213005,290.79168241396735,2.850455501057571,4.722903259610641,-1.460806778715099,24.705792257437146,35.297806039979704,0.25892981974480245,0.7076536739876571,0.6261390677811653,1007.3208941177255,2.22367889096219
2015-03-22,1.620568237356082,16.918782559887184,361.82973254459847,2.877940105530801,4.676466257422761,-1.49127516252862,27.25993299120956,35.264522501221784,0.28601804901865624,0.6902592669469254,0.41014620759407927,1005.4993460237208,2.127458327755856
2015-03-23,1.2695588953863974,16.969960694604964,304.0761274189456,2.435619414213331,5.399190164438353,-1.6434677894346403,26.855165272344166,35.28613632914899,0.2501190599929342,0.6358782541648655,0.4073965525434965,1006.172540726337,1.839581690548785
2015-03-24,1.382695591477722,17.067165374103986,367.316037576253,2.1134296881190977,3.687732172793985,-2.108424573885922,22.129811680016445,35.21024960633407,0.17872143549429542,0.9536513670670773,0.5923395342417803,1006.2383120264263,2.283840907117847
2015-03-25,1.0290515220753882,16.860374831018717,369.99409801828415,3.518149237376377,4.476163968972242,-0.9687976093272946,25.80837293008001,35.136393262234826,0.24717718262644173,1.0087147612395362,0.4152056778803711,1004.7739959103444,2.5057791560043774
2015-03-26,1.0347670912888414,17.589035126155924,318.56778195109,3.8491649800009515,6.688660570840855,-0.012889186675831443,27.475167230338908,35.05403476321749,0.3862834453932443,1.1500799070235646,0.4647006001751626,1005.5858329439668,2.770244632213489
2015-03-27,1.2102297472863641,17.595122219934368,362.31449381981685,3.217725725122704,5.259569289142928,-1.0960462002040183,24.42646920421044,35.04600929312665,0.2876544600044893,1.1698802350729978,0.35430509261534376,1004.7068106866195,2.787220121029852
2015-03-28,1.563773122335749,17.781275300163003,404.20045656621755,2.2943258577495587,3.4544231619189003,-2.3996861009957615,21.229819337053947,35.04052118609247,0.1366282383190147,1.1310984209978356,0.6420008630057779,1007.3991296474766,2.7666354622462017
2015-03-29,1.118217064167013,16.92499955924853,303.04423494592754,2.794827618957728,3.615683117324809,-1.7043944143085508,20.993704283164632,35.02528140324534,0.1862305668366771,1.0036881116296992,0.4674644050906742,1009.0722869791216,2.7314945295045585
2015-03-30,0.8149358307348924,17.157770320635827,330.7963032678793,3.440056516963019,4.877022534780353,-1.1928039924484464,23.374121028852368,35.02644627317217,0.2963983501358852,1.070755396637481,0.278790614475372,1009.0416889924695,2.7086158159830904
2015-03-31,0.7173331291712906,16.74866406229805,298.7966244364062,4.727210225838981,8.00209798329366,0.8688617269165995,27.526499621552116,35.08453431591349,0.33935330614068415,0.8573844008992072,0.3415012719394865,1010.5870428632077,2.3302473441618603
2015-04-01,0.8553764943705758,16.8043603187178,307.1567548959092,3.6396000687956445,5.139153577989258,0.05074948235576204,23.92056598986479,34.98702826141008,0.3202243915052731,0.9312260608884173,0.409198207474768,1009.3659437256373,2.5789012466960313
2015-04-02,1.154911273825164,16.510962243972816,345.39465765584606,2.800530581745452,3.8591555638045407,-2.027518061270956,23.762352434731955,34.962442387495194,0.22911998581478513,1.016420208366058,0.14510742237826516,1010.0426231093833,2.81997507957529
2015-04-03,1.399690663470643,16.715856881111126,313.9157543951143,3.6694850579941587,6.62260684910788,-0.3769811083473821,26.79469092405923,34.988669932626536,0.27499854412155983,0.9010857583709796,0.203851222946293,1011.9123198039446,2.441007743081968
2015-04-04,1.2240042782271432,15.905908837543016,320.3668609657213,3.633831320625859,4.547275976755343,-1.6841995915065862,21.362928151870477,34.77244965165192,0.17812529644855096,1.2055022787365932,0.13970670913989106,1011.5066806815261,2.4872541181352137
2015-04-05,1.0947873143007387,16.840777939691204,369.2488760368483,2.978758212084065,4.233711924356164,-1.6712290070857507,24.57398073381096,34.916240196258045,0.13696582597858362,1.0854535002800436,0.10378412943612483,1014.1616440428251,2.598630906508221
2015-04-06,1.0326631413386727,17.71042136401571,374.73722024630257,2.7945457383323533,4.860217079929684,-0.9836150253445229,23.028028997781732,35.21155209699237,0.2594501004889923,0.6556026610836745,0.3678955478400733,1012.7862837789086,1.8834735908700289
2015-04-07,1.125922184659786,18.015444594362258,330.8321226076262,3.76570975710808,5.831311309484267,-0.26962860937886834,27.26686800768095,35.223957323255554,0.2896232159295822,0.9486863813898759,0.5021323553933399,1011.5790998368618,2.2511919231629234
2015-04-08,1.0887688730418543,17.467821631587196,436.7313851459172,3.698041225034417,5.919626999744321,-0.008837015575794305,24.880412939631892,35.10033936323347,0.3388656847772117,0.8668887165196822,0.34432966249161334,1011.2618894205781,1.8678238553685143
2015-04-09,1.295694040998285,17.53501348200291,369.38504166720696,4.2147664545781875,6.021788409907574,0.21657783145920523,27.458526013660165,35.02816177558705,0.372612950582724,1.0273230379672493,0.4281317413224251,1016.3317549493652,2.0982714289714597
2015-04-10,1.2861934087297415,17.995237898467778,428.7633830490203,4.259680011501073,8.421400528255655,1.012388310859331,31.030504429250648,35.10386397329142,0.41956291896438147,0.8894614874396487,0.3373375093612022,1016.8718330314385,2.297532034891085
2015-04-11,1.5401395146677446,18.13674963313019,393.2741260288076,2.7892362572076017,6.477648106431501,-0.39456820769514656,27.916793754461292,35.20258457102936,0.3079051553177339,0.629703679483814,0.4706238979920652,1013.8990462691802,2.1040077340824697
2015-04-12,1.528703487555962,17.773624126989034,351.90287509760145,3.2972320759667517,6.741782580127477,-0.020909229780690396,23.540920526911368,35.1438781561014,0.2723579192301696,0.7587150692502638,0.258031376687252,1015.3095568939963,2.131367507241508
2015-04-13,1.9262469094559171,18.442173150715078,411.30114382933766,3.8469632296833343,7.354681616185547,0.09502403600105251,26.690438231590974,35.08174281345499,0.36015844435780053,0.9502928628255568,0.4898401341796103,1015.4791411873155,2.1465119311911325
2015-04-14,1.4543861633347848,18.530404463840163,383.9744300327681,4.257424706606476,5.930261852534389,-0.3207807921129274,23.434614953338002,34.931478947849605,0.2708158357020159,1.2295679124251455,0.4234042648359886,1015.4182203181543,2.593859095168303
2015-04-15,1.4052560700321164,18.07029783555451,431.2472471542719,3.227448285807705,6.527803119383918,-0.5657198954400678,26.67235820311908,35.042040893504954,0.31894610462172546,0.8964499859170665,0.36410937702573287,1013.618753301202,2.81604599471717
2015-04-16,1.345572887990205,17.65759128926311,337.1504261720822,4.72676402160078,8.41552444370563,1.205356242329321,29.18343620341983,35.0317566736904,0.3916273229729089,0.9763353146576288,0.3314162252669246,1015.400183179687,2.5229819085670493
2015-04-17,1.57933688554803,17.36296999936322,385.0184316553842,2.968345921209281,4.419495706565776,-1.0345122295485325,24.42928622338232,35.08403832130974,0.2046313024623933,0.6872667844050493,0.22523124498367827,1012.5346574832967,2.6694627822040293
2015-04-18,1.7467253210712763,17.919743329136402,400.1557636577948,2.461584083364905,5.533647773389599,-0.979570087295753,23.273510096399658,35.19452560013154,0.30892237992628546,0.39457720640535293,0.3992858405932384,1014.0214079289947,2.2597764892789076
2015-04-19,1.701251711823482,18.52516334018966,434.4608569009037,3.172464720663406,6.406297624719613,-0.06719635482629467,22.148572678546035,35.27583198012052,0.2945066725334996,0.30443005512021815,0.4094681538364759,1013.4037257646482,2.551506226293049
2015-04-20,1.6737539968303061,17.999107401302698,384.26575307503754,1.8494260812093675,4.002350340380593,-2.0511569713351614,18.805087390722832,35.311118073582456,0.24070111918021508,0.033085861446174314,0.27937311059168163,1014.5496301221465,2.186461830345131
2015-04-21,1.762154192101614,18.811434807711432,432.44655380466196,1.4519595641472478,5.308078166424579,-1.6809394024569315,20.66816304065473,35.3872345775069,0.1894357669495023,0.1376700618780796,0.3183334157860206,1010.9198600000805,2.233726091453258
2015-04-22,1.436352474088128,18.63107019795652,388.3464159953093,2.6115597011740808,5.852987213802511,-0.8735955286019869,24.099631941543656,35.311693368989694,0.29137020479443293,0.26436967222318897,0.27486006997093465,1014.751975676432,2.0290601693381194
2015-04-23,1.0729298046293927,18.203149820794156,363.56327802214577,3.471662649723849,7.052530191405507,-0.23758254148717906,24.098512740623857,35.2207623241703,0.293325628142148,0.46040867312128564,0.2135320407187011,1013.1850342004863,2.03274471269997
2015-04-24,1.0603075896001617,18.833310610014646,463.907203111847,2.3100596905999806,4.642249752449385,-1.2368466769199296,18.864979769783936,35.226479848788564,0.22645492764573175,0.45869321072258507,0.3509503781837195,1014.2327340500545,2.2491803174885026
2015-04-25,1.1832762348913188,19.190835004539654,469.07817588517617,3.388978864798226,5.874977447419248,0.004275290714108815,23.119004577824025,35.384947761349665,0.3261928021218511,0.23601956686628445,0.5311548819030756,1012.5482473461784,1.9044946107675884
2015-04-26,1.3703776126547953,18.81911881766737,425.34723367416274,2.936936356421513,6.431243256804205,-0.1179327465106228,21.682910058832324,35.2758505417464,0.33706951524800355,0.48003485120184264,0.3353762072254413,1013.3182027036315,2.6026914048244376
